set,task,n,A,B,observed_mass,observed_fraction,expected_mass,enrichment
best,ruler_niah_multivalue_16k,8,L6,L18,0.18006963023941824,0.02250870377992728,0.5,0.3601392604788365
best,ruler_niah_multivalue_16k,8,L6,L24,0.10776435153879073,0.013470543942348841,0.0,
best,ruler_niah_multivalue_16k,8,L6,ALL,0.1653181626632954,0.020664770332911926,0.018518518518518517,8.927180783817953
best,ruler_niah_multivalue_16k,8,L12,OFF,0.1676604860233179,0.020957560752914738,0.0,
best,ruler_niah_multivalue_16k,8,L12,L0,0.09242168843938756,0.011552711054923444,0.24074074074074073,0.38390547505591754
best,ruler_niah_multivalue_16k,8,L12,L6,0.6245270599149999,0.07806588248937499,0.9814814814814814,0.6363105893473584
best,ruler_niah_multivalue_16k,8,L12,L18,0.15959045071002265,0.01994880633875283,0.0,
best,ruler_niah_multivalue_16k,8,L12,L24,0.06454558224469728,0.00806819778058716,0.0,
best,ruler_niah_multivalue_16k,8,L12,ALL,0.23855984803196162,0.029819981003995202,0.24074074074074073,0.9909409072096867
best,ruler_niah_multivalue_16k,8,L18,OFF,0.12212389380530973,0.015265486725663717,0.0,
best,ruler_niah_multivalue_16k,8,L18,L0,0.3082947043124034,0.038536838039050426,0.15789473684210528,1.952533127311888
best,ruler_niah_multivalue_16k,8,L18,L6,0.04355360858756619,0.005444201073445774,0.5,0.08710721717513238
best,ruler_niah_multivalue_16k,8,L18,L12,0.06327433628318585,0.007909292035398231,0.0,
best,ruler_niah_multivalue_16k,8,L18,L24,0.13561595729737325,0.016951994662171656,0.02631578947368421,5.1534063773001835
best,ruler_niah_multivalue_16k,8,L18,ALL,0.15645447655634936,0.01955680956954367,0.5,0.31290895311269873
best,ruler_niah_multivalue_16k,8,L24,OFF,0.01327433628318584,0.00165929203539823,0.5,0.02654867256637168
best,ruler_niah_multivalue_16k,8,L24,L0,0.07859249894648124,0.009824062368310155,0.8157894736842106,0.09633919225697699
best,ruler_niah_multivalue_16k,8,L24,L6,0.20574273888741884,0.025717842360927355,0.0,
best,ruler_niah_multivalue_16k,8,L24,L12,0.09537970775879812,0.011922463469849764,0.0,
best,ruler_niah_multivalue_16k,8,L24,L18,0.01327433628318584,0.00165929203539823,0.02631578947368421,0.504424778761062
best,ruler_niah_multivalue_16k,8,L24,ALL,0.2945860569651473,0.03682325712064341,0.0,
best,ruler_niah_multivalue_16k,8,ALL,OFF,0.4413892400618064,0.0551736550077258,0.0,
best,ruler_niah_multivalue_16k,8,ALL,L0,0.14972257339513978,0.018715321674392472,0.0,
best,ruler_niah_multivalue_16k,8,ALL,L6,0.25377388384179905,0.03172173548022488,0.018518518518518517,13.70378972745715
best,ruler_niah_multivalue_16k,8,ALL,L12,0.34323755296177605,0.042904694120222006,0.24074074074074073,1.4257559892258391
best,ruler_niah_multivalue_16k,8,ALL,L18,0.1095835089197921,0.013697938614974012,0.5,0.2191670178395842
best,ruler_niah_multivalue_16k,8,ALL,L24,0.6599428486493726,0.08249285608117157,0.0,
best,ruler_qa_hotpotqa_16k,14,OFF,L0,0.668420081210779,0.047744291515055645,0.0,
best,ruler_qa_hotpotqa_16k,14,OFF,L6,0.04761904761904762,0.0034013605442176874,0.5175438596491229,0.09200968523002422
best,ruler_qa_hotpotqa_16k,14,OFF,L12,0.3248431155407899,0.02320307968148499,0.0,
best,ruler_qa_hotpotqa_16k,14,OFF,L18,0.13095238095238088,0.009353741496598634,0.09017543859649124,1.45219566425792
best,ruler_qa_hotpotqa_16k,14,OFF,L24,0.04761904761904762,0.0034013605442176874,0.24000000000000002,0.1984126984126984
best,ruler_qa_hotpotqa_16k,14,OFF,ALL,0.519610557401255,0.037115039814375354,0.14035087719298248,3.702225221483941
best,ruler_qa_hotpotqa_16k,14,L0,OFF,0.1774640088593576,0.012676000632811256,0.0,
best,ruler_qa_hotpotqa_16k,14,L0,L6,0.2738617376775271,0.019561552691251934,0.0,
best,ruler_qa_hotpotqa_16k,14,L0,L12,0.1774640088593576,0.012676000632811256,0.5,0.3549280177187152
best,ruler_qa_hotpotqa_16k,14,L0,L18,0.8996862310815799,0.06426330222011285,0.5217391304347826,1.7243986095730282
best,ruler_qa_hotpotqa_16k,14,L0,L24,0.44413067552602425,0.031723619680430304,0.2391304347826087,1.8572737340179195
best,ruler_qa_hotpotqa_16k,14,L0,ALL,0.21538220551378437,0.015384443250984597,0.0,
best,ruler_qa_hotpotqa_16k,14,L6,OFF,0.3279128052689863,0.02342234323349902,0.5175438596491229,0.6335942339095667
best,ruler_qa_hotpotqa_16k,14,L6,L0,0.492063492063492,0.03514739229024943,0.0,
best,ruler_qa_hotpotqa_16k,14,L6,L12,0.3669172932330826,0.026208378088077328,0.5,0.7338345864661652
best,ruler_qa_hotpotqa_16k,14,L6,L18,0.3208748615725359,0.022919632969466853,0.5701754385964912,0.5627651418349091
best,ruler_qa_hotpotqa_16k,14,L6,L24,0.25202541236812953,0.01800181516915211,0.0,
best,ruler_qa_hotpotqa_16k,14,L6,ALL,0.27468623108157986,0.019620445077255706,0.14035087719298248,1.9571393964562562
best,ruler_qa_hotpotqa_16k,14,L12,OFF,0.04761904761904762,0.0034013605442176874,0.0,
best,ruler_qa_hotpotqa_16k,14,L12,L0,0.6378968253968254,0.0455640589569161,0.5,1.2757936507936507
best,ruler_qa_hotpotqa_16k,14,L12,L6,0.4864341085271317,0.034745293466223695,0.5,0.9728682170542634
best,ruler_qa_hotpotqa_16k,14,L12,L18,0.07539682539682535,0.005385487528344668,0.0,
best,ruler_qa_hotpotqa_16k,14,L12,L24,0.07539682539682535,0.005385487528344668,0.24000000000000002,0.31415343915343896
best,ruler_qa_hotpotqa_16k,14,L12,ALL,0.765642303433001,0.05468873595950007,0.24000000000000002,3.1901762643041707
best,ruler_qa_hotpotqa_16k,14,L18,OFF,0.17539682539682533,0.01252834467120181,0.09017543859649124,1.9450620715212144
best,ruler_qa_hotpotqa_16k,14,L18,L0,0.6219084533038022,0.04442203237884301,0.5217391304347826,1.191991202165621
best,ruler_qa_hotpotqa_16k,14,L18,L6,0.2736832391055156,0.019548802793251115,0.5701754385964912,0.47999829627736584
best,ruler_qa_hotpotqa_16k,14,L18,L12,0.04761904761904762,0.0034013605442176874,0.0,
best,ruler_qa_hotpotqa_16k,14,L18,L24,0.3587301587301586,0.0256235827664399,1.4791304347826086,0.24252773811856698
best,ruler_qa_hotpotqa_16k,14,L18,ALL,0.2514304171280915,0.017959315509149393,0.5614035087719299,0.44786043050941293
best,ruler_qa_hotpotqa_16k,14,L24,OFF,0.3809523809523808,0.02721088435374149,0.24000000000000002,1.5873015873015865
best,ruler_qa_hotpotqa_16k,14,L24,L0,0.07539682539682535,0.005385487528344668,0.2391304347826087,0.3152958152958151
best,ruler_qa_hotpotqa_16k,14,L24,L6,0.07087486157253596,0.0050624901123239975,0.0,
best,ruler_qa_hotpotqa_16k,14,L24,L12,0.2976190476190475,0.021258503401360537,0.24000000000000002,1.2400793650793644
best,ruler_qa_hotpotqa_16k,14,L24,L18,0.4865079365079365,0.03475056689342403,1.4791304347826086,0.32891483067849914
best,ruler_qa_hotpotqa_16k,14,L24,ALL,0.5730989294942782,0.040935637821019874,1.02,0.5618616955826257
best,ruler_qa_hotpotqa_16k,14,ALL,OFF,0.4677524722659361,0.03341089087613829,0.14035087719298248,3.332736364894794
best,ruler_qa_hotpotqa_16k,14,ALL,L0,0.10025062656641595,0.007160759040458283,0.0,
best,ruler_qa_hotpotqa_16k,14,ALL,L6,0.2639933166248955,0.018856665473206823,0.14035087719298248,1.8809523809523803
best,ruler_qa_hotpotqa_16k,14,ALL,L12,0.8490079365079364,0.06064342403628117,0.24000000000000002,3.537533068783068
best,ruler_qa_hotpotqa_16k,14,ALL,L18,0.21136173767752706,0.015097266976966218,0.5614035087719299,0.376488095238095
best,ruler_qa_hotpotqa_16k,14,ALL,L24,0.4444966583124477,0.03174976130803198,1.02,0.4357810375612233
best,ruler_qa_squad_16k,17,OFF,L0,0.1665001665001664,0.009794127441186259,0.5,0.3330003330003328
best,ruler_qa_squad_16k,17,OFF,L6,0.4370129870129869,0.025706646294881584,0.5,0.8740259740259738
best,ruler_qa_squad_16k,17,OFF,L12,0.0836796536796536,0.004922332569391389,0.0,
best,ruler_qa_squad_16k,17,OFF,L18,0.06095238095238095,0.003585434173669468,0.0,
best,ruler_qa_squad_16k,17,OFF,L24,0.047619047619047616,0.0028011204481792717,0.2391304347826087,0.1991341991341991
best,ruler_qa_squad_16k,17,OFF,ALL,0.9894920284393967,0.05820541343761157,0.7391304347826086,1.3387245090650661
best,ruler_qa_squad_16k,17,L0,OFF,0.18442557442557433,0.010848563201504373,0.5,0.36885114885114867
best,ruler_qa_squad_16k,17,L0,L6,0.4278030741188634,0.02516488671287432,0.3103448275862069,1.3784765721607821
best,ruler_qa_squad_16k,17,L0,L12,0.1889710289710289,0.011115942880648759,0.842857142857143,0.22420291572833936
best,ruler_qa_squad_16k,17,L0,L18,0.2753346653346652,0.016196156784392072,0.42451765188834156,0.6485823713334892
best,ruler_qa_squad_16k,17,L0,L24,0.44078921078921074,0.02592877710524769,0.5505952380952381,0.8005685125685125
best,ruler_qa_squad_16k,17,L0,ALL,0.25076590076590066,0.014750935339170627,0.5666666666666667,0.4425280601751188
best,ruler_qa_squad_16k,17,L6,OFF,0.2570129870129869,0.015118411000763936,0.5,0.5140259740259738
best,ruler_qa_squad_16k,17,L6,L0,2.671200466200466,0.15712943918826272,0.3103448275862069,8.607201502201502
best,ruler_qa_squad_16k,17,L6,L12,0.3255420018577912,0.01914952952104654,0.2391304347826087,1.3613574623143996
best,ruler_qa_squad_16k,17,L6,L18,0.329134199134199,0.019360835243188178,0.034482758620689655,9.544891774891772
best,ruler_qa_squad_16k,17,L6,L24,0.31246753246753234,0.018380443086325433,0.0,
best,ruler_qa_squad_16k,17,L6,ALL,1.0458541458541457,0.06152083210906739,0.7391304347826086,1.4149791385085502
best,ruler_qa_squad_16k,17,L12,OFF,0.09761904761904755,0.005742296918767503,0.0,
best,ruler_qa_squad_16k,17,L12,L0,0.28256077256077244,0.016621221915339556,0.842857142857143,0.3352415945636283
best,ruler_qa_squad_16k,17,L12,L6,0.14701298701298693,0.008647822765469819,0.2391304347826087,0.614781582054309
best,ruler_qa_squad_16k,17,L12,L18,0.43095238095238075,0.0253501400560224,0.5238095238095238,0.8227272727272723
best,ruler_qa_squad_16k,17,L12,L24,0.11358395989974937,0.00668140940586761,0.23809523809523808,0.4770526315789474
best,ruler_qa_squad_16k,17,L12,ALL,0.22288711288711283,0.013111006640418402,1.374120082815735,0.16220351894602306
best,ruler_qa_squad_16k,17,L18,OFF,0.047619047619047616,0.0028011204481792717,0.0,
best,ruler_qa_squad_16k,17,L18,L0,0.20384037015615955,0.011990610009185856,0.42451765188834156,0.48016936221482376
best,ruler_qa_squad_16k,17,L18,L6,0.37957708957708947,0.022328064092769967,0.034482758620689655,11.007735597735595
best,ruler_qa_squad_16k,17,L18,L12,0.8276190476190475,0.04868347338935573,0.5238095238095238,1.5799999999999996
best,ruler_qa_squad_16k,17,L18,L24,0.07428571428571426,0.004369747899159663,0.15625,0.47542857142857126
best,ruler_qa_squad_16k,17,L18,ALL,0.486725905673274,0.028630935627839648,0.5,0.973451811346548
best,ruler_qa_squad_16k,17,L24,OFF,0.047619047619047616,0.0028011204481792717,0.2391304347826087,0.1991341991341991
best,ruler_qa_squad_16k,17,L24,L0,0.2106027306027305,0.012388395917807675,0.5505952380952381,0.38250009450009426
best,ruler_qa_squad_16k,17,L24,L6,0.28534632034632024,0.016785077667430603,0.0,
best,ruler_qa_squad_16k,17,L24,L12,0.11358395989974937,0.00668140940586761,0.23809523809523808,0.4770526315789474
best,ruler_qa_squad_16k,17,L24,L18,0.06095238095238095,0.003585434173669468,0.15625,0.3900952380952381
best,ruler_qa_squad_16k,17,L24,ALL,0.9443458296089873,0.055549754682881605,0.02173913043478261,43.43990816201341
best,ruler_qa_squad_16k,17,ALL,OFF,0.6760859024016914,0.03976975896480538,0.7391304347826086,0.9147044561905238
best,ruler_qa_squad_16k,17,ALL,L0,0.3260339660339659,0.019178468590233286,0.5666666666666667,0.5753540577069987
best,ruler_qa_squad_16k,17,ALL,L6,0.589100899100899,0.03465299406475877,0.7391304347826086,0.7970188634894517
best,ruler_qa_squad_16k,17,ALL,L12,0.6233586296744189,0.03666815468673052,1.374120082815735,0.4536420342515359
best,ruler_qa_squad_16k,17,ALL,L18,0.5412374175532066,0.031837495150188626,0.5,1.0824748351064133
best,ruler_qa_squad_16k,17,ALL,L24,0.7728924292082182,0.0454642605416599,0.02173913043478261,35.55305174357803
best,ruler_vt_16k,77,OFF,L0,1.8597043039467847,0.02415200394736084,1.188319335735749,1.5649869929915319
best,ruler_vt_16k,77,OFF,L6,1.7504007631736294,0.02273247744381337,3.1620301936875284,0.5535686429142946
best,ruler_vt_16k,77,OFF,L12,1.7496373255737683,0.022722562669789198,1.3528265107212478,1.2933198098261427
best,ruler_vt_16k,77,OFF,L18,0.6693883471449389,0.00869335515772648,1.2316737841277916,0.5434786026715389
best,ruler_vt_16k,77,OFF,L24,0.3518785510466641,0.004569851312294339,0.15934038392685018,2.208345068430387
best,ruler_vt_16k,77,OFF,ALL,1.9568877625504457,0.025414126786369427,1.4176923076923078,1.3803332020160495
best,ruler_vt_16k,77,L0,OFF,1.910512095464637,0.024811845395644638,1.188319335735749,1.60774300140605
best,ruler_vt_16k,77,L0,L6,2.218477397222667,0.02881139476912554,0.6668788264532944,3.3266574214409252
best,ruler_vt_16k,77,L0,L12,3.385354056120356,0.04396563709247216,3.740740740740741,0.9049956387648476
best,ruler_vt_16k,77,L0,L18,3.0455345608827717,0.039552396894581454,3.4906083565498065,0.8724939179063459
best,ruler_vt_16k,77,L0,L24,2.765802616081524,0.03591951449456524,3.8539602975693206,0.7176520780003639
best,ruler_vt_16k,77,L0,ALL,3.1845197998152193,0.04135739999760025,2.318164706182623,1.3737245637991116
best,ruler_vt_16k,77,L6,OFF,1.99564918059386,0.025917521825894286,3.1620301936875284,0.6311290716255159
best,ruler_vt_16k,77,L6,L0,3.4854847113613645,0.045266035212485255,0.6668788264532944,5.226563767061623
best,ruler_vt_16k,77,L6,L12,1.2282547481893957,0.015951360366096047,2.3193882141250564,0.5295597954276623
best,ruler_vt_16k,77,L6,L18,1.5500881749507178,0.020131015259100233,1.7051439336657703,0.9090658825605948
best,ruler_vt_16k,77,L6,L24,0.9553903050227806,0.01240766629899715,0.1678947368421053,5.690412475057313
best,ruler_vt_16k,77,L6,ALL,2.244539936233585,0.029149869301734868,1.627408906882591,1.3792107974468133
best,ruler_vt_16k,77,L12,OFF,0.5283627444389941,0.00686185382388304,1.3528265107212478,0.3905620863072103
best,ruler_vt_16k,77,L12,L0,1.4834393657841116,0.019265446308884566,3.740740740740741,0.3965629987739704
best,ruler_vt_16k,77,L12,L6,1.5297786547537777,0.01986725525654257,2.3193882141250564,0.659561278029024
best,ruler_vt_16k,77,L12,L18,1.4391432376464615,0.018690171917486512,1.3076923076923077,1.1005212993767057
best,ruler_vt_16k,77,L12,L24,1.3556210552770767,0.017605468250351645,0.0,
best,ruler_vt_16k,77,L12,ALL,2.0320560970118438,0.026390338922231738,2.097165991902834,0.9689533898878868
best,ruler_vt_16k,77,L18,OFF,1.0798511155843538,0.014024040462134464,1.2316737841277916,0.8767346756097834
best,ruler_vt_16k,77,L18,L0,2.320937108327218,0.03014204036788595,3.4906083565498065,0.6649090563174159
best,ruler_vt_16k,77,L18,L6,1.093941371194601,0.014207030794735079,1.7051439336657703,0.6415536832968772
best,ruler_vt_16k,77,L18,L12,1.1145881063831922,0.014475170212768729,1.3076923076923077,0.8523320813518528
best,ruler_vt_16k,77,L18,L24,0.9680599024342342,0.012572206525119926,2.310285206300244,0.4190218159187855
best,ruler_vt_16k,77,L18,ALL,1.7532375330128447,0.022769318610556425,1.1876000740166475,1.4762861432663301
best,ruler_vt_16k,77,L24,OFF,0.37931559142553994,0.004926176512019999,0.15934038392685018,2.3805364470546007
best,ruler_vt_16k,77,L24,L0,2.073304238323679,0.026926029069138685,3.8539602975693206,0.5379672021092964
best,ruler_vt_16k,77,L24,L6,1.3368647061295564,0.01736187930038385,0.1678947368421053,7.962517058451902
best,ruler_vt_16k,77,L24,L12,0.7189901632919282,0.00933753458820686,0.0,
best,ruler_vt_16k,77,L24,L18,0.7321954972714761,0.009509032432097093,2.310285206300244,0.3169286178497566
best,ruler_vt_16k,77,L24,ALL,2.1055809787823847,0.027345207516654348,3.1951851851851854,0.658985585106345
best,ruler_vt_16k,77,ALL,OFF,2.9073162202896854,0.03775735351025566,1.4176923076923078,2.0507385167534404
best,ruler_vt_16k,77,ALL,L0,3.3849692629550536,0.04396063977863706,2.318164706182623,1.4601935979472154
best,ruler_vt_16k,77,ALL,L6,2.5746898894766317,0.03343753103216405,1.627408906882591,1.5820792663649728
best,ruler_vt_16k,77,ALL,L12,2.7215066293383843,0.035344241939459536,2.097165991902834,1.2977068290474534
best,ruler_vt_16k,77,ALL,L18,3.1596600283571097,0.04103454582281961,1.1876000740166475,2.6605421281851642
best,ruler_vt_16k,77,ALL,L24,1.8990858671347637,0.024663452819931996,3.1951851851851854,0.5943586230745174
match,ALL_TASKS,154,OFF,L0,3.7487698319237523,0.024342661246258133,1.9683296920100792,1.9045436580776611
match,ALL_TASKS,154,OFF,L6,2.4479662798238215,0.01589588493392092,4.588256812243374,0.5335286101012549
match,ALL_TASKS,154,OFF,L12,2.5842895093717835,0.016781100710206387,1.3798196055109528,1.8729183866138868
match,ALL_TASKS,154,OFF,L18,1.496329100318846,0.009716422729343156,1.849329646948686,0.8091197276741463
match,ALL_TASKS,154,OFF,L24,0.2756157433328017,0.0017897126190441668,1.1471532341750261,0.24026061656096923
match,ALL_TASKS,154,OFF,ALL,5.018506998483678,0.032587707782361544,2.3710586294796823,2.1165680747358686
match,ALL_TASKS,154,L0,OFF,3.150404919905757,0.020457174804582836,1.9683296920100792,1.600547374097949
match,ALL_TASKS,154,L0,L6,4.198967308269079,0.02726602148226675,1.6451026623440417,2.5524044209412056
match,ALL_TASKS,154,L0,L12,5.47026141648841,0.03552117802914552,6.409909098401514,0.8534070191186593
match,ALL_TASKS,154,L0,L18,6.509941471661697,0.042272347218582446,5.780212714319902,1.1262460039807818
match,ALL_TASKS,154,L0,L24,4.537790956490075,0.029466175042143345,8.361870947727963,0.5426765116152691
match,ALL_TASKS,154,L0,ALL,5.441788855658243,0.03533629127050807,3.624897349757372,1.5012256432647622
match,ALL_TASKS,154,L6,OFF,2.8242804562969748,0.018339483482447887,4.588256812243374,0.6155454177631517
match,ALL_TASKS,154,L6,L0,9.229568442032809,0.05993226261060266,1.6451026623440417,5.610329770472782
match,ALL_TASKS,154,L6,L12,3.2772069611700485,0.021280564682922394,5.521481611870628,0.5935376030456001
match,ALL_TASKS,154,L6,L18,5.191812710903614,0.03371306955132217,3.8514125672302297,1.3480281897291888
match,ALL_TASKS,154,L6,L24,1.606368210580064,0.010430962406364052,0.6951851851851852,2.310705470733177
match,ALL_TASKS,154,L6,ALL,5.303295184878501,0.03443698171999027,5.495831589378501,0.9649668296109902
match,ALL_TASKS,154,L12,OFF,1.1657429547296334,0.007569759446296321,1.3798196055109528,0.8448517111031728
match,ALL_TASKS,154,L12,L0,4.018317219300861,0.026092968956499096,6.409909098401514,0.6268914515968624
match,ALL_TASKS,154,L12,L6,3.6660106220310498,0.023805263779422402,5.521481611870628,0.6639541484933134
match,ALL_TASKS,154,L12,L18,2.338080252551212,0.015182339302280598,1.9531867841412889,1.1970592221568508
match,ALL_TASKS,154,L12,L24,2.2303655996511638,0.014482893504228336,1.7438163204621724,1.279014064428551
match,ALL_TASKS,154,L12,ALL,4.411448418651807,0.028645768952284458,4.692026815459311,0.9402010244521507
match,ALL_TASKS,154,L18,OFF,1.7125884917554588,0.011120704491918564,1.849329646948686,0.9260590693396149
match,ALL_TASKS,154,L18,L0,5.097014066899361,0.03309749394090494,5.780212714319902,0.8818038917965798
match,ALL_TASKS,154,L18,L6,2.0766258711248686,0.013484583578732914,3.8514125672302297,0.5391855156712771
match,ALL_TASKS,154,L18,L12,2.2540843908105987,0.014636911628640252,1.9531867841412889,1.1540547013283209
match,ALL_TASKS,154,L18,L24,1.828183668641741,0.011871322523647669,5.0664096474915885,0.36084402877822686
match,ALL_TASKS,154,L18,ALL,3.408295501788522,0.022131788972652743,3.9920310231844383,0.8537748033505334
match,ALL_TASKS,154,L24,OFF,0.5991094345132224,0.0038903210033326132,1.1471532341750261,0.5222575473485643
match,ALL_TASKS,154,L24,L0,3.1018660059140823,0.020141987051390146,8.361870947727963,0.3709535850654216
match,ALL_TASKS,154,L24,L6,1.9353374597747437,0.01256712636217366,0.6951851851851852,2.7839164312156672
match,ALL_TASKS,154,L24,L12,1.5677349919899253,0.01018009735058393,1.7438163204621724,0.8990253007693039
match,ALL_TASKS,154,L24,L18,1.3372860545255678,0.008683675678737453,5.0664096474915885,0.26395142666516647
match,ALL_TASKS,154,L24,ALL,5.896523273384461,0.03828911216483416,4.862678062678062,1.212608196014733
match,ALL_TASKS,154,ALL,OFF,6.0740152730511,0.03944165761721494,2.3710586294796823,2.5617313707607536
match,ALL_TASKS,154,ALL,L0,4.96833931060259,0.0322619435753415,3.624897349757372,1.370615173677991
match,ALL_TASKS,154,ALL,L6,4.785075825616644,0.031071920945562624,5.495831589378501,0.8706736638117704
match,ALL_TASKS,154,ALL,L12,5.632787243349001,0.036576540541227276,4.692026815459311,1.200501929100249
match,ALL_TASKS,154,ALL,L18,6.200994492896519,0.04026619800582155,3.9920310231844383,1.5533432623351693
match,ALL_TASKS,154,ALL,L24,5.381009218855931,0.03494161830425929,4.862678062678062,1.1065937636620766
match,ruler_fwe_16k,20,OFF,L0,0.5385185185185184,0.02692592592592592,0.0,
match,ruler_fwe_16k,20,OFF,L6,0.17111111111111107,0.008555555555555554,0.5843079922027291,0.2928440366972476
match,ruler_fwe_16k,20,OFF,L12,0.2729761904761905,0.013648809523809525,0.018518518518518517,14.740714285714287
match,ruler_fwe_16k,20,OFF,L18,0.4774743230625583,0.023873716153127916,0.554093567251462,0.8617214695904747
match,ruler_fwe_16k,20,OFF,L24,0,0.0,0.25,0.0
match,ruler_fwe_16k,20,OFF,ALL,0.4765079365079365,0.023825396825396826,0.037037037037037035,12.865714285714287
match,ruler_fwe_16k,20,L0,OFF,0.3255555555555556,0.01627777777777778,0.0,
match,ruler_fwe_16k,20,L0,L6,0.393977873977874,0.0196988936988937,0.044159544159544165,8.921692501047339
match,ruler_fwe_16k,20,L0,L12,0.22528817587641115,0.011264408793820558,0.913105413105413,0.24672745626402595
match,ruler_fwe_16k,20,L0,L18,0.6982106782106783,0.03491053391053391,0.7891737891737892,0.8847362745557692
match,ruler_fwe_16k,20,L0,L24,0.3011487423252129,0.015057437116260643,0.6723646723646725,0.4478949515091089
match,ruler_fwe_16k,20,L0,ALL,1.2832275132275133,0.06416137566137567,0.17948717948717957,7.149410430838999
match,ruler_fwe_16k,20,L6,OFF,0.2713227513227513,0.013566137566137565,0.5843079922027291,0.4643488621470272
match,ruler_fwe_16k,20,L6,L0,1.7576566788331494,0.08788283394165747,0.044159544159544165,39.80241898518938
